,ES1 Index,VG1 Index,NK1 Index,TY1 Comdty,RX1 Comdty,JB1 Comdty,EC1 Curncy,JY1 Curncy,CL1 Comdty,GC1 Comdty,HG1 Comdty
2019-02-05,2541.9,2522.48,18230.0,123.203125,152.72,145.35,1.27456,106.259,86.42,1607.46,309.72
2019-02-06,2540.5,2520.91,18265.0,123.21875,152.74,145.37,1.26938,106.253,86.98,1601.61,311.87
2019-02-07,2516.77,2478.45,18134.0,123.609375,153.53,145.29,1.26754,106.358,84.77,1601.37,310.99
2019-02-08,2518.86,2462.72,17758.0,123.703125,153.89,145.49,1.26431,106.405,84.9,1606.61,309.01
2019-02-11,2520.72,2487.88,17758.0,123.453125,153.52,145.49,1.25897,105.805,84.4,1598.57,306.76
2019-02-12,2554.7,2509.9,18274.0,123.28125,153.21,145.34,1.26515,105.688,85.51,1601.13,304.78
2019-02-13,2559.12,2518.55,18519.0,123.078125,153.31,145.34,1.25814,105.216,86.8,1602.47,304.89
2019-02-14,2553.53,2502.82,18545.0,123.5,153.69,145.45,1.2612,105.671,87.62,1601.0,305.0
2019-02-15,2584.71,2547.64,18291.0,123.375,153.63,145.49,1.26047,105.694,89.52,1611.0,307.69
2019-02-19,2586.34,2544.5,18642.0,123.546875,153.58,145.55,1.26532,105.49,90.33,1638.66,316.05
2019-02-20,2594.02,2562.58,18747.0,123.484375,153.67,145.55,1.26637,105.31,91.67,1642.43,321.05
2019-02-21,2582.15,2564.15,18764.0,123.234375,153.26,145.55,1.26443,105.444,91.67,1617.94,318.52
2019-02-22,2597.98,2571.23,18729.0,123.46875,153.77,145.55,1.26459,105.414,91.67,1624.03,324.51
2019-02-25,2603.33,2578.31,18860.0,123.359375,153.56,145.53,1.26743,104.989,88.82,1620.01,323.8
2019-02-26,2598.21,2587.74,18799.0,123.65625,153.44,145.51,1.27088,105.577,88.85,1618.8,323.8
2019-02-27,2601.47,2578.31,18869.0,123.25,152.9,145.46,1.26782,105.065,91.15,1609.9,325.34
2019-02-28,2591.93,2593.25,18720.0,123.078125,152.56,145.4,1.26843,104.698,91.6,1603.69,324.35
2019-03-01,2610.77,2604.26,18922.0,122.71875,152.48,145.32,1.26598,104.121,89.33,1583.09,322.59
2019-03-04,2598.21,2606.61,19097.0,122.9375,152.82,145.18,1.26287,104.36,90.59,1568.84,320.06
2019-03-05,2598.21,2615.26,19035.0,122.953125,152.75,145.18,1.25964,104.209,90.55,1565.42,322.75
2019-03-06,2579.59,2614.48,18895.0,123.234375,153.3,145.29,1.26003,104.284,90.0,1568.96,321.1
2019-03-07,2559.58,2599.54,18747.0,123.734375,153.42,145.3,1.24589,104.517,90.71,1567.13,320.22
2019-03-08,2556.79,2585.38,18340.0,123.84375,153.28,145.45,1.25246,104.943,89.76,1583.21,318.35
2019-03-11,2591.23,2597.97,18482.0,123.71875,153.41,145.44,1.25201,104.785,90.91,1573.22,319.18
2019-03-12,2598.67,2601.11,18835.0,123.953125,153.42,145.47,1.25825,104.733,91.04,1581.75,322.2
2019-03-13,2619.62,2613.69,18588.0,123.9375,153.35,145.55,1.26187,104.954,93.27,1595.4,322.97
2019-03-14,2612.87,2630.99,18649.0,123.78125,153.03,145.55,1.25825,104.267,93.83,1578.1,318.13
2019-03-15,2618.45,2662.72,18755.0,124.0625,153.04,145.5,1.26042,104.494,93.68,1587.6,319.73
2019-03-18,2628.4,2663.52,18906.0,123.921875,153.17,145.49,1.26287,104.447,94.6,1585.9,320.06
2019-03-19,2624.7,2683.68,18870.0,123.84375,152.88,145.52,1.26453,104.419,94.5,1591.99,321.6
2019-03-20,2615.91,2657.07,18923.0,124.5,153.15,145.44,1.27486,105.152,95.78,1586.14,321.38
2019-03-21,2648.76,2652.23,18923.0,124.453125,153.71,145.44,1.26419,104.996,95.78,1592.96,319.73
2019-03-22,2600.87,2597.4,18844.0,125.125,154.54,145.74,1.25751,105.655,95.78,1599.06,312.74
2019-03-25,2597.4,2597.4,18314.0,125.421875,154.46,145.8,1.25939,105.649,95.42,1611.61,314.28
2019-03-26,2612.21,2611.92,18676.0,125.5,154.39,145.65,1.25563,105.21,97.24,1602.35,314.01
2019-03-27,2600.64,2614.33,18879.0,125.78125,155.33,145.72,1.25391,105.325,96.38,1596.74,315.0
2019-03-28,2610.36,2613.53,18596.0,125.59375,155.14,145.98,1.24927,105.118,96.2,1571.64,316.04
2019-03-29,2625.85,2638.53,18729.0,125.3125,155.1,145.96,1.24794,104.875,97.56,1575.54,323.03
2019-04-01,2656.16,2669.98,18941.0,124.703125,154.47,145.85,1.24756,104.326,99.92,1570.32,321.76
2019-04-02,2652.92,2678.04,18958.0,124.859375,154.88,145.64,1.24584,104.315,101.52,1571.78,319.67
2019-04-03,2664.72,2707.88,19179.0,124.59375,154.22,145.62,1.25032,104.234,101.33,1571.66,324.4
2019-04-04,2667.49,2715.94,19162.0,124.640625,154.33,145.54,1.24789,104.084,100.74,1570.44,320.17
2019-04-05,2679.76,2720.78,19241.0,124.6875,154.18,145.45,1.2475,103.991,102.33,1572.02,318.46
2019-04-08,2681.84,2708.68,19223.0,124.546875,154.18,145.61,1.25237,104.159,104.48,1579.66,322.59
2019-04-09,2667.26,2701.43,19197.0,124.734375,154.29,145.58,1.25281,104.54,103.79,1587.43,322.81
2019-04-10,2678.37,2701.43,19162.0,124.890625,154.68,145.65,1.25314,104.644,104.82,1594.22,321.87
2019-04-11,2675.82,2713.52,19135.0,124.65625,154.39,145.63,1.25109,103.962,103.15,1569.23,317.64
2019-04-12,2695.02,2721.58,19303.0,124.1875,153.49,145.55,1.25552,103.581,103.65,1571.53,324.13
2019-04-15,2692.25,2724.0,19585.0,124.25,153.53,145.36,1.25623,103.639,102.85,1566.8,322.92
2019-04-16,2694.1,2736.91,19621.0,123.90625,153.47,145.22,1.25441,103.645,103.91,1549.69,322.42
2019-04-17,2683.92,2747.39,19665.0,123.9375,153.19,145.1,1.25513,103.57,103.44,1549.21,326.49
2019-04-18,2692.71,2761.9,19524.0,124.234375,154.05,145.26,1.24734,103.622,103.83,1548.24,321.27
2019-04-22,2695.02,2761.9,19638.0,124.015625,154.05,145.27,1.2506,103.65,106.58,1550.18,319.23
2019-04-23,2718.62,2770.78,19638.0,124.21875,153.79,145.28,1.24568,103.737,106.58,1544.84,318.35
2019-04-24,2711.91,2766.74,19577.0,124.625,154.53,145.37,1.23739,103.246,106.58,1552.36,320.17
2019-04-25,2707.75,2761.9,19736.0,124.484375,154.49,145.35,1.23556,103.858,105.48,1552.73,314.83
2019-04-26,2721.86,2769.97,19647.0,124.765625,154.61,145.44,1.23827,103.858,102.39,1563.77,317.58
2019-04-29,2723.25,2774.0,19647.0,124.53125,154.36,145.44,1.24137,103.743,102.72,1554.91,318.52
2019-04-30,2728.34,2783.68,19647.0,124.765625,154.14,145.44,1.24551,104.078,103.38,1560.01,319.23
2019-05-01,2704.74,2783.68,19647.0,124.671875,154.14,145.44,1.24264,103.853,102.88,1558.19,307.96
2019-05-02,2699.65,2771.58,19647.0,124.265625,154.07,145.44,1.23987,103.957,99.98,1543.38,305.55
2019-05-03,2727.41,2780.45,19647.0,124.4375,154.09,145.44,1.24203,104.326,100.19,1554.67,309.89
2019-05-06,2713.53,2757.87,19647.0,124.71875,154.26,145.44,1.24297,104.499,100.7,1557.7,311.04
2019-05-07,2674.9,2703.84,19374.0,125.109375,154.85,145.47,1.24037,105.1,99.32,1559.89,306.21
2019-05-08,2671.66,2720.78,19056.0,124.84375,154.96,145.48,1.24137,105.221,100.49,1554.79,305.0
2019-05-09,2658.24,2669.17,18879.0,125.078125,155.02,145.47,1.24468,105.62,99.81,1559.4,304.67
2019-05-10,2671.43,2686.1,18817.0,125.078125,155.01,145.48,1.24535,105.401,99.74,1562.07,305.0
2019-05-13,2597.4,2649.82,18694.0,125.515625,155.26,145.47,1.24523,105.943,98.74,1579.54,298.9
2019-05-14,2627.24,2681.27,18570.0,125.421875,155.33,145.47,1.24247,105.655,99.94,1572.87,299.55
2019-05-15,2641.82,2701.43,18685.0,125.765625,155.65,145.47,1.24197,105.724,100.32,1574.69,301.53
2019-05-16,2663.56,2746.58,18588.0,125.515625,155.66,145.54,1.23794,105.401,101.7,1560.61,302.08
2019-05-17,2648.29,2741.74,18782.0,125.578125,155.77,145.47,1.23667,105.146,101.52,1547.87,301.04
2019-05-20,2631.64,2697.39,18817.0,125.375,155.52,145.34,1.23744,105.262,102.07,1549.81,299.66
2019-05-21,2652.0,2714.33,18764.0,125.234375,155.24,145.36,1.23628,104.638,101.89,1544.84,298.46
2019-05-22,2644.13,2717.55,18791.0,125.53125,155.45,145.42,1.23639,104.95,101.89,1546.05,294.39
2019-05-23,2608.97,2673.2,18632.0,126.3125,155.92,145.49,1.23855,105.695,101.89,1559.64,294.66
2019-05-24,2620.3,2689.33,18632.0,126.0,155.93,145.56,1.24103,105.799,103.16,1557.46,296.75
2019-05-28,2595.55,2691.75,18747.0,126.5,156.46,145.59,1.23634,105.672,104.06,1549.57,296.37
2019-05-29,2572.42,2651.43,18499.0,126.734375,156.66,145.83,1.23274,105.701,103.48,1554.3,292.85
2019-05-30,2582.13,2671.59,18482.0,126.796875,156.64,145.72,1.23258,105.574,99.57,1561.71,291.75
2019-05-31,2546.97,2640.95,18137.0,127.484375,156.96,145.89,1.23672,106.7,94.13,1584.4,290.21
2019-06-03,2544.19,2653.85,17978.0,128.03125,156.99,145.83,1.24601,107.041,93.69,1604.7,291.31
2019-06-04,2595.55,2688.52,17978.0,127.703125,157.07,145.95,1.24601,107.012,94.1,1605.66,293.4
2019-06-05,2616.6,2690.14,18305.0,127.734375,157.28,146.25,1.24231,106.642,90.93,1611.59,288.34
2019-06-06,2633.26,2686.1,18314.0,127.6875,157.53,146.18,1.24711,106.596,92.53,1622.58,291.37
2019-06-07,2660.32,2719.17,18473.0,127.96875,157.83,146.11,1.25436,106.862,95.0,1626.69,288.84
2019-06-10,2673.51,2729.65,18676.0,127.484375,157.27,146.23,1.25165,106.602,93.71,1606.39,292.57
2019-06-11,2671.43,2743.36,18729.0,127.53125,157.5,146.12,1.25342,106.527,93.73,1608.69,293.67
2019-06-12,2665.88,2730.46,18649.0,127.734375,157.61,146.11,1.24822,106.51,89.98,1615.45,291.75
2019-06-13,2678.37,2732.87,18561.0,128.109375,157.67,146.08,1.24706,106.66,91.99,1623.79,292.02
2019-06-14,2674.67,2722.39,18641.0,128.046875,157.89,146.19,1.2391,106.417,92.39,1624.76,289.06
2019-06-17,2676.05,2731.26,18676.0,128.078125,157.69,146.12,1.24247,106.388,91.37,1622.82,290.93
2019-06-18,2703.58,2787.71,18535.0,128.25,158.88,146.16,1.23983,106.503,94.84,1632.25,297.14
2019-06-19,2710.29,2785.29,18854.0,128.609375,158.24,146.27,1.2455,106.962,94.59,1629.95,294.66
2019-06-20,2735.04,2799.0,18969.0,128.8125,158.68,146.54,1.25017,107.627,99.68,1688.08,298.13
2019-06-21,2733.33,2804.74,18783.0,128.265625,158.15,146.54,1.25847,107.467,99.68,1691.95,297.3
2019-06-24,2734.72,2799.05,18818.0,128.6875,158.52,146.44,1.26193,107.553,99.68,1713.82,297.41
2019-06-25,2706.93,2795.79,18685.0,128.875,158.9,146.47,1.25886,107.725,99.56,1714.42,300.71
2019-06-26,2703.22,2790.1,18659.0,128.34375,158.55,146.41,1.25831,107.031,102.22,1710.44,298.29
2019-06-27,2715.27,2792.54,18845.0,128.6875,158.66,146.36,1.25831,107.077,102.31,1706.33,298.18
2019-06-28,2727.54,2819.38,18845.0,128.71875,158.77,146.47,1.25869,107.042,100.66,1708.38,297.41
2019-07-01,2749.31,2835.65,19297.0,128.4375,159.28,146.34,1.24846,106.348,101.72,1678.9,294.62
2019-07-02,2760.2,2846.23,19253.0,128.890625,159.33,146.32,1.24896,106.973,96.84,1701.49,291.99
2019-07-03,2779.42,2870.63,19137.0,129.0,159.62,146.55,1.2478,106.962,98.71,1717.08,294.07
2019-07-05,2770.39,2860.87,19235.0,128.21875,159.17,146.57,1.24099,106.21,99.0,1691.95,291.66
2019-07-08,2759.27,2860.05,19084.0,128.25,159.48,146.39,1.23994,106.05,99.26,1691.83,291.44
2019-07-09,2762.51,2847.85,19066.0,128.046875,159.2,146.34,1.23928,105.912,99.56,1692.43,287.71
2019-07-10,2776.87,2842.16,19058.0,128.1875,158.56,146.15,1.24401,106.337,104.03,1706.93,295.27
2019-07-11,2782.89,2838.9,19146.0,127.734375,157.92,146.25,1.24434,106.274,103.64,1699.92,294.56
2019-07-12,2793.55,2838.09,19173.0,127.859375,157.8,146.02,1.24577,106.899,103.65,1706.57,295.27
2019-07-15,2795.17,2847.04,19173.0,127.921875,158.39,146.02,1.24434,106.813,102.57,1708.14,297.14
2019-07-16,2785.67,2856.8,19058.0,127.671875,158.4,146.07,1.2384,106.371,99.19,1705.36,295.93
2019-07-17,2765.29,2842.16,18987.0,128.109375,158.94,146.07,1.24005,106.612,97.75,1719.98,297.69
2019-07-18,2776.87,2829.14,18623.0,128.390625,159.24,146.18,1.24473,107.186,95.2,1725.78,297.03
2019-07-19,2757.88,2823.45,18951.0,128.28125,159.37,146.19,1.23934,106.882,95.77,1724.09,301.69
2019-07-22,2769.0,2832.4,18933.0,128.34375,159.73,146.23,1.23829,106.79,96.78,1724.33,298.34
2019-07-23,2786.6,2872.26,19146.0,128.109375,159.85,146.32,1.23147,106.382,96.78,1718.05,295.93
2019-07-24,2799.11,2869.82,19208.0,128.265625,160.2,146.31,1.22977,106.423,96.78,1720.35,297.25
2019-07-25,2785.21,2854.36,19279.0,128.03125,159.94,146.36,1.23043,105.872,97.03,1709.59,296.32
2019-07-26,2801.89,2864.12,19146.0,127.96875,160.12,146.35,1.22829,105.912,97.34,1715.15,294.29
2019-07-29,2799.34,2866.56,19120.0,128.203125,160.35,146.32,1.23049,105.82,98.5,1716.48,297.85
2019-07-30,2790.54,2813.69,19199.0,128.09375,160.43,146.39,1.23147,106.004,100.54,1727.72,293.58
2019-07-31,2762.75,2816.13,19102.0,128.171875,160.91,146.42,1.22361,105.809,101.46,1723.37,292.21
2019-08-01,2734.72,2831.58,19058.0,129.4375,161.25,146.17,1.22312,107.191,93.44,1716.99,292.15
2019-08-02,2716.66,2746.99,18623.0,129.609375,161.6,146.52,1.22592,107.989,96.4,1747.2,281.85
2019-08-05,2621.7,2692.49,18251.0,130.609375,161.97,146.81,1.23587,108.522,94.72,1770.07,278.83
2019-08-06,2664.32,2677.03,18198.0,130.53125,162.3,146.77,1.23554,108.011,92.89,1779.34,280.31
2019-08-07,2668.48,2685.16,18145.0,130.921875,163.02,146.98,1.23697,108.419,88.49,1821.34,281.79
2019-08-08,2723.6,2731.53,18224.0,130.6875,162.62,147.0,1.23351,108.545,91.0,1809.19,285.79
2019-08-09,2704.85,2703.06,18304.0,130.453125,162.83,147.31,1.23571,108.941,94.39,1807.86,283.77
2019-08-12,2668.25,2704.69,18304.0,131.140625,163.09,147.31,1.23725,109.25,95.14,1818.57,283.33
2019-08-13,2716.19,2732.34,18038.0,130.59375,163.31,147.48,1.23208,107.799,98.9,1814.96,288.26
2019-08-14,2631.66,2668.9,18242.0,131.28125,163.89,147.32,1.22801,108.602,95.66,1831.45,284.09
2019-08-15,2638.84,2668.9,18065.0,131.71875,164.58,147.48,1.22422,108.356,94.34,1835.67,284.42
2019-08-16,2678.67,2704.69,18074.0,131.6875,164.16,147.42,1.22306,108.166,95.03,1826.52,284.42
2019-08-19,2708.55,2738.85,18242.0,131.203125,163.74,147.42,1.22125,107.811,97.36,1812.08,285.14
2019-08-20,2684.93,2721.77,18313.0,131.5,164.43,147.49,1.22273,108.103,97.58,1817.13,282.56
2019-08-21,2713.65,2756.75,18233.0,131.296875,164.23,147.5,1.22141,107.822,97.58,1817.01,283.38
2019-08-22,2707.16,2738.04,18277.0,131.0625,163.64,147.54,1.22114,107.983,97.58,1808.22,280.31
2019-08-23,2645.32,2716.89,18366.0,131.71875,164.1,147.43,1.22774,109.118,95.5,1843.25,277.3
2019-08-26,2671.03,2722.58,17994.0,131.546875,164.08,147.86,1.22235,108.195,94.57,1842.65,278.78
2019-08-27,2654.59,2733.97,18100.0,131.90625,164.47,147.7,1.22169,108.602,96.84,1860.34,279.22
2019-08-28,2677.05,2738.04,18153.0,132.125,164.8,147.73,1.22009,108.338,98.34,1856.97,279.93
2019-08-29,2711.33,2774.64,18136.0,131.71875,164.47,147.84,1.21674,107.69,99.98,1842.17,280.53
2019-08-30,2709.48,2781.15,18340.0,131.8125,164.62,147.75,1.20844,108.075,97.14,1833.14,277.63
2019-09-03,2692.11,2777.08,18313.0,132.21875,164.82,147.77,1.20717,108.287,95.1,1865.16,275.07
2019-09-04,2722.22,2805.55,18348.0,132.375,164.08,147.83,1.21421,107.902,99.19,1870.45,282.36
2019-09-05,2753.25,2832.4,18676.0,131.390625,162.97,147.6,1.21432,107.312,99.26,1828.32,287.47
2019-09-06,2761.36,2839.72,18792.0,131.46875,163.33,147.49,1.21366,107.381,99.64,1816.29,286.6
2019-09-09,2759.04,2841.35,18907.0,130.953125,162.41,147.54,1.21597,107.099,101.99,1810.87,285.9
2019-09-10,2759.27,2846.23,18925.0,130.25,162.16,147.25,1.21531,106.824,101.2,1796.67,285.95
2019-09-11,2781.04,2857.61,19111.0,130.0,162.41,146.99,1.21086,106.474,98.29,1801.36,284.48
2019-09-12,2790.07,2880.39,19341.0,129.53125,162.12,147.09,1.21789,106.073,97.12,1806.42,287.31
2019-09-13,2785.21,2890.97,19493.0,128.671875,160.73,146.46,1.21712,106.073,96.7,1796.91,293.73
2019-09-16,2778.26,2868.19,19493.0,129.15625,161.23,146.46,1.21042,106.256,110.89,1811.23,287.31
2019-09-17,2784.28,2864.94,19502.0,129.375,161.13,146.43,1.21686,106.097,104.62,1813.76,285.84
2019-09-18,2784.98,2873.88,19493.0,129.484375,161.6,146.77,1.21287,105.943,102.45,1816.41,284.32
2019-09-19,2784.75,2889.34,19556.0,129.6875,161.53,147.21,1.21506,106.296,102.48,1804.85,283.83
2019-09-20,2791.8,2900.05,19592.0,129.78125,161.69,147.17,1.21053,106.559,102.41,1815.08,283.61
2019-09-23,2798.8,2875.57,19592.0,130.171875,162.69,147.17,1.2084,106.764,102.41,1834.34,284.16
2019-09-24,2773.82,2870.68,19618.0,130.8125,162.86,147.46,1.21091,107.186,102.41,1844.69,283.61
2019-09-25,2788.76,2850.28,19493.0,130.046875,162.52,147.75,1.20239,106.393,100.98,1811.59,284.21
2019-09-26,2783.39,2869.86,19547.0,130.375,162.48,147.65,1.2007,106.393,100.84,1814.96,280.46
2019-09-27,2767.75,2880.47,19502.0,130.484375,162.38,147.59,1.20168,106.33,99.94,1804.37,282.63
2019-09-30,2781.52,2900.87,19457.0,130.40625,162.42,147.45,1.19747,106.074,96.66,1764.17,280.57
2019-10-01,2743.47,2865.78,19645.0,130.75,162.37,146.61,1.20113,106.422,95.85,1783.45,278.61
2019-10-02,2690.01,2780.92,19413.0,131.234375,161.99,147.08,1.20337,106.935,94.1,1806.09,279.7
2019-10-03,2719.19,2779.28,19019.0,131.84375,162.61,147.44,1.20474,107.209,93.76,1813.16,277.85
2019-10-04,2755.84,2797.24,19064.0,132.0,162.64,147.57,1.20561,107.232,94.4,1812.08,278.82
2019-10-07,2743.24,2819.27,19118.0,131.609375,162.47,147.66,1.20441,106.787,94.3,1801.9,280.4
2019-10-08,2701.21,2794.79,19332.0,131.796875,162.81,147.38,1.20244,106.969,94.08,1801.3,279.48
2019-10-09,2725.96,2812.74,19171.0,131.375,162.23,147.45,1.20425,106.53,94.01,1811.96,279.42
2019-10-10,2746.5,2843.75,19243.0,130.796875,161.25,147.43,1.20763,106.137,95.73,1797.71,284.37
2019-10-11,2774.29,2901.68,19493.0,129.96875,160.68,147.06,1.2114,105.538,97.78,1783.09,285.95
2019-10-14,2769.38,2891.89,19493.0,130.3125,160.86,147.06,1.20998,105.697,95.8,1793.75,286.6
2019-10-15,2799.5,2931.06,19851.0,129.859375,160.22,146.93,1.21042,105.201,94.4,1776.87,284.43
2019-10-16,2793.66,2931.88,20110.0,130.078125,159.93,146.81,1.21451,105.269,95.39,1789.44,281.76
2019-10-17,2799.73,2927.8,20083.0,130.0,160.06,146.76,1.21981,105.344,96.41,1794.59,282.63
2019-10-18,2790.63,2914.74,20083.0,130.125,159.84,146.7,1.22385,105.555,96.14,1789.56,286.82
2019-10-21,2807.67,2931.06,20182.0,129.71875,159.28,146.55,1.2221,105.401,95.3,1782.38,287.96
2019-10-22,2796.47,2931.88,20182.0,129.90625,159.78,146.55,1.21959,105.543,96.82,1781.66,286.5
2019-10-23,2806.97,2935.96,20253.0,129.953125,160.01,146.61,1.21997,105.327,96.82,1791.48,290.68
2019-10-24,2805.57,2946.56,20369.0,129.9375,160.16,146.68,1.21757,105.344,96.82,1802.26,290.3
2019-10-25,2820.51,2949.01,20361.0,129.625,159.71,146.56,1.2144,105.264,97.56,1802.98,291.12
